0xe7399fdebc318d76dfec7356caafcf8cd4b91287e139a3ec423f09aeeb656fc4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x50537098C66075f62E1234e6F9a394111d5D22ed,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-27 18:19:35.000000,2024-01-27 18:19:35.000000
0x90f336c58b38a736508e12102b09b58edbb8fb3b149b380e441d45992d3c7b58,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,0xf0b45bf9C58245Ca4E978810E72B3f18A3f0A68d,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-30 12:07:59.000000,2024-01-30 12:07:59.000000
0xd5211d0e3f4a30d5c98653d988585792bb7812221f04801be73a44ceecb11e89,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf1C9acDc66974dFB6dEcB12aA385b9cD01190E38,0x224F2F1333b45E34fFCfC3bD01cE43C73A914498,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-30 12:07:59.000000,2024-01-30 12:07:59.000000
0x8c2df0d6f57680fafe2934db29e53c91e66238dbcbaeed8e5467d7c0f932cd45,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x21728dD7bC8e643667331643dC5f7E300F351E72,0x1Fe972c50a5056f33040C6a01e1758b1171CF0bf,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,980000000000000000,2024-01-30 15:32:11.000000,2024-01-30 15:32:11.000000
0x698fe98247a40c5771537b5786b2f3f9d78eb487b4ce4d75533cd0e94d88a115,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,0x3fa58b74e9a8eA8768eb33c8453e9C2Ed089A40a,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-30 16:14:59.000000,2024-01-30 16:14:59.000000
0x5c6aaf2dfecf6b2d60ef4ee8192b83c53ade0b35cb8e7f763a83a30db10502d1,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,2024-01-31 19:39:23.000000,2024-01-31 19:39:23.000000
0x608929d6de2a10bacf1046ff157ae38df5b9f466fb89413211efb8f63c63833a,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe9eE579684716c7Bb837224F4c7BeEfA4f1F3d7f,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-31 19:39:23.000000,2024-01-31 19:39:23.000000
0xdbffac82c2dc7e8aa781bd05746530b0068d80929f23ac1628580e27810bc0c5,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe9eE579684716c7Bb837224F4c7BeEfA4f1F3d7f,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,915000000000000000,2024-01-31 19:39:23.000000,2024-01-31 19:39:23.000000
0xa921ef34e2fc7a27ccc50ae7e4b154e16c9799d3387076c421423ef52ac4df99,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x008bF4B1cDA0cc9f0e882E0697f036667652E1ef,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-31 19:39:23.000000,2024-01-31 19:39:23.000000
0xe7e9694b754c4d4f7e21faf7223f6fa71abaeb10296a4c43a54a7977149687d2,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x95DB30fAb9A3754e42423000DF27732CB2396992,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-01-31 19:39:23.000000,2024-01-31 19:39:23.000000
0xeb809769a0ea3fe0a405b94dbcaf1940c9d2cb1546d175cbc6898bfde817801a,0x57F5E098CaD7A3D1Eed53991D4d66C45C9AF7812,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,2024-02-04 19:25:11.000000,2024-02-04 19:25:11.000000
0xf8c13c80ab8666c21fc5afa13105745cae7c1da13df596eb5054319f36655cc9,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,2024-02-04 19:25:11.000000,2024-02-04 19:25:11.000000
0x124ddf1fa02a94085d1fcc35c46c7e180ddb8a0d3ec1181cf67a75341501c9e6,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x27679a17b7419fB10Bd9D143f21407760fdA5C53,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-02-04 19:25:11.000000,2024-02-04 19:25:11.000000
0xc576cddfd1ee8332d683417548801d6835fa15fb2332a647452248987a8eded3,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,0xcA2A7068e551d5C4482eb34880b194E4b945712F,0xf71C9A825E7da621d6C1BfaFdcad80a78642Cb40,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,965000000000000000,2024-02-04 19:25:11.000000,2024-02-04 19:25:11.000000
0xae1839e7d779b32e91e2128405525b7f38478f38fed74b9a4795e8ed952592b7,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xcA2A7068e551d5C4482eb34880b194E4b945712F,0xC890f55Ef93A0E798D4B9a022252Ae2781047524,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,965000000000000000,2024-02-04 19:25:11.000000,2024-02-04 19:25:11.000000
0xf213843ac8ce2c8408182fc80c9e8f9911b420cce24adec8ea105ae44de087ad,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x83F20F44975D03b1b09e64809B757c47f942BEeA,0x7538C68d863b28E34b986C1E8daFEDa31D824923,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,965000000000000000,2024-02-04 19:25:11.000000,2024-02-04 19:25:11.000000
0x3c83f77bde9541f8d3d82533b19bbc1f97eb2f1098bb991728acbfbede09cc5d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xae78736Cd615f374D3085123A210448E74Fc6393,0x1b4A3F92e5Fffd1d35A98751c9FE4472483579bB,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,945000000000000000,2024-02-07 15:22:35.000000,2024-02-07 15:22:35.000000
0xab5423d55497b642df74011621b4c72a3c9b446e8800cf988644bcdbd747d58f,0x3231Cb76718CDeF2155FC47b5286d82e6eDA273f,0x95D7337d43340E2721960Dc402D9b9117f0d81a2,0xFf3b8bA537BC156e38dE00b1465EB174ae31d799,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,980000000000000000,2024-02-10 14:30:11.000000,2024-02-10 14:30:11.000000
0x3558ed8709ed89fc50b173e6aaa0fb5a9b5cc8af2f3bb4bfcd4e46fdc27e8a53,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xFE44dc5afA1d302DCc4f71A8Ae3e5bb8cc04EC3b,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-02-15 19:29:23.000000,2024-02-15 19:29:23.000000
0x9337a95dcb09d10abb33fdb955dd27b46e345f5510d54d9403f570f8f37b5983,0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xc53c90d6E9A5B69E4ABf3d5Ae4c79225C7FeF3d2,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-02-16 10:14:47.000000,2024-02-16 10:14:47.000000
0xefcc25ddfb12eec31cc3fd568ed04b4eb568a332600df308d09dbda248edf72e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x83F20F44975D03b1b09e64809B757c47f942BEeA,0x89064883cf21BD8977fCfFd326E75805dc47b3d9,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-02-20 08:38:35.000000,2024-02-20 08:38:35.000000
0xd19c4f07a617e10dcaf899abfd88c8b6cb061863bdd4b421ff04ef2977dcc00c,0x3231Cb76718CDeF2155FC47b5286d82e6eDA273f,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,2024-02-25 12:19:11.000000,2024-02-25 12:19:11.000000
0x49bb2d114be9041a787432952927f6f144f05ad3e83196a7d062f374ee11d0ee,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,0x61025e2B0122ac8bE4e37365A4003d87ad888Cc3,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-02-26 13:04:23.000000,2024-02-26 13:04:23.000000
0x70014ba4411257948ddbe73fc1d65056721c31a583fc1ead7fba4c57b5e9790d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0x6686788B4315A4F93d822c1Bf73910556FCe2d5a,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,625000000000000000,2024-03-08 19:55:59.000000,2024-03-08 19:55:59.000000
0x6dd2c4f44111a54f4de7919ac33b3038dd03df491e8c6e77a4363ae0d6e8a872,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0x6686788B4315A4F93d822c1Bf73910556FCe2d5a,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,385000000000000000,2024-03-09 01:38:47.000000,2024-03-09 01:38:47.000000
0x97bb820669a19ba5fa6de964a466292edd67957849f9631eb8b830c382f58b7f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0x6686788B4315A4F93d822c1Bf73910556FCe2d5a,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,770000000000000000,2024-03-09 01:41:35.000000,2024-03-09 01:41:35.000000
0xb1eac1c0f3ad13fb45b01beac8458c055c903b1bff8cb882346635996a774f77,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x83F20F44975D03b1b09e64809B757c47f942BEeA,0x9d4eb56E054e4bFE961F861E351F606987784B65,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,980000000000000000,2024-03-09 16:53:11.000000,2024-03-09 16:53:11.000000
0x4ebe73200ef920f3b0fbbaf7d9b2472538d650efed4b171a24a4f0b7ca339388,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x51bB52307882A6B0d87558b7955902e76cE03cF5,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-10 11:51:59.000000,2024-03-10 11:51:59.000000
0x578996c3c3ac4f100c4284b5c239673b04840e07945d04b681763c7b3401997c,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0x20565E2B5633Dabc3f94FEfb573DfE956F6c435d,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,770000000000000000,2024-03-10 11:53:59.000000,2024-03-10 11:53:59.000000
0x3ccaeeefe263eb204e9bec7fdc88262aa8818b88c40e1b37fbf224ff274a9d08,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,0xf58E7127D2C036B95ac47e9A0739C3d4cBDA9000,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,770000000000000000,2024-03-10 11:54:47.000000,2024-03-10 11:54:47.000000
0x4a4485b1b7efcc440f9435dbf982fb4a428edf2e16549c75158fe8e125c9702d,0x57F5E098CaD7A3D1Eed53991D4d66C45C9AF7812,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xE0adEFAe3C4115BFe7Dc29A172c5F46b4b5df621,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-10 17:33:35.000000,2024-03-10 17:33:35.000000
0xa36e440fbc54d7ed744ae4895b2729642a8be5d488cdd477c59b54afbb90b5bf,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,2024-03-11 12:03:11.000000,2024-03-11 12:03:11.000000
0x3197babfc8c9f0fd05fbd5b48e2c5b3d3eeec8277586c02f933a17f5e83e067a,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xAe12416c1F21B0698c27fe042D9309C83baC6597,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-11 12:08:23.000000,2024-03-11 12:08:23.000000
0x3bb29b62affbedc60b8446b235aaa349d5e3bad96c09bca1d7a2d693c06669aa,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x83F20F44975D03b1b09e64809B757c47f942BEeA,0x6CAFE228eC0B0bC2D076577d56D35Fe704318f6d,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,945000000000000000,2024-03-13 15:30:59.000000,2024-03-13 15:30:59.000000
0x1ca7ff6b26581fe3155f391f3960d32a033b5f7d537b1f1932b2021a6cf4f706,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x83F20F44975D03b1b09e64809B757c47f942BEeA,0x7538C68d863b28E34b986C1E8daFEDa31D824923,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,945000000000000000,2024-03-13 15:30:59.000000,2024-03-13 15:30:59.000000
0x6d5ceaf737f6ed7f5972c46e87d359a77d36fffa484eeddf2f8188e1605fa9d4,0x0000206329b97DB379d5E1Bf586BbDB969C63274,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x032F1C64899b2C89835E51aCeD9434b0aDEaA69d,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-13 17:05:47.000000,2024-03-13 17:05:47.000000
0x8bbd1763671eb82a75d5f7ca33a0023ffabdd9d1a3d4316f34753685ae988e80,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9Ba021B0a9b958B5E75cE9f6dff97C7eE52cb3E6,0x037D67A5E6F19d0Fb26A6603d2D4fE9d70eC3258,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-13 17:06:59.000000,2024-03-13 17:06:59.000000
0x074973eb292ffcb3cb22c71138eed4b2ad7030f5620918d41617609f8270aa4f,0x0000206329b97DB379d5E1Bf586BbDB969C63274,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x032F1C64899b2C89835E51aCeD9434b0aDEaA69d,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-13 17:08:47.000000,2024-03-13 17:08:47.000000
0x423cb007534ac88febb8ce39f544ab303e8b757f8415ed891fc76550f8f4c965,0x0000206329b97DB379d5E1Bf586BbDB969C63274,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xBC693693fDBB177Ad05ff38633110016BC043AC5,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-13 17:24:23.000000,2024-03-13 17:24:23.000000
0xdc5333039bcf15f1237133f74d5806675d83d9cf19cfd4cfdd9be674842651bf,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,0xE47E36457D0cF83A74AE1e45382B7A044f7abd99,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,915000000000000000,2024-03-13 18:02:59.000000,2024-03-13 18:02:59.000000
0xcec858380cba2d9ca710fce3ce864d74c3f620d53826f69d08508902e09be86f,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xAf5060C11D3E8325a8ECF84c07fAB7Ac2297A72d,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,915000000000000000,2024-03-13 18:02:59.000000,2024-03-13 18:02:59.000000
0xbe4c211adca4400078db69af91ea0df98401adb5959510ae99edd06fee5146f7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDD629E5241CbC5919847783e6C96B2De4754e438,0x6E8F5b2DF218443E87fe8aA9811E6956716dde88,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,980000000000000000,2024-03-13 19:43:35.000000,2024-03-13 19:43:35.000000
0x1929f8139224cb7d5db8c270addc9ce366d37ad279e1135f73c0adce74b0f936,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x83F20F44975D03b1b09e64809B757c47f942BEeA,0x0f9bb760D76af1B5Ca89102084E1963F6698AFda,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-13 23:14:47.000000,2024-03-13 23:14:47.000000
0xe475337d11be1db07f7c5a156e511f05d1844308e66e17d2ba5da0839d3b34d9,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,0x5D916980D5Ae1737a8330Bf24dF812b2911Aae25,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,945000000000000000,2024-03-14 14:44:23.000000,2024-03-14 14:44:23.000000
0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,0x5D916980D5Ae1737a8330Bf24dF812b2911Aae25,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,915000000000000000,2024-03-14 14:46:47.000000,2024-03-14 14:46:47.000000
0x39d11026eae1c6ec02aa4c0910778664089cdd97c3fd23f68f7cd05e2e95af48,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,0x5D916980D5Ae1737a8330Bf24dF812b2911Aae25,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-14 14:47:23.000000,2024-03-14 14:47:23.000000
0x42dcfb38bb98767afb6e38ccf90d59d0d3f0aa216beb3a234f12850323d17536,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,0x5D916980D5Ae1737a8330Bf24dF812b2911Aae25,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,770000000000000000,2024-03-14 14:48:11.000000,2024-03-14 14:48:11.000000
0x27dc2546042d49c948772a38432849a60fdb41f26af32fac42336f2278591296,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x3A7bB36Ee3f3eE32A60e9f2b33c1e5f2E83ad766,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,965000000000000000,2024-03-14 17:04:11.000000,2024-03-14 17:04:11.000000
0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xbD60A6770b27E084E8617335ddE769241B0e71D8,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,965000000000000000,2024-03-14 17:21:59.000000,2024-03-14 17:21:59.000000
0xdb760246f6859780f6c1b272d47a8f64710777121118e56e0cdb4b8b744a3094,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xaE4750d0813B5E37A51f7629beedd72AF1f9cA35,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,945000000000000000,2024-03-14 19:28:47.000000,2024-03-14 19:28:47.000000
0x8e6aeb10c401de3279ac79b4b2ea15fc94b7d9cfc098d6c2a1ff7b2b26d9d02c,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xaE4750d0813B5E37A51f7629beedd72AF1f9cA35,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,915000000000000000,2024-03-14 19:30:47.000000,2024-03-14 19:30:47.000000
0xc581c5f70bd1afa283eed57d1418c6432cbff1d862f94eaf58fdd4e46afbb67f,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xaE4750d0813B5E37A51f7629beedd72AF1f9cA35,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-14 19:34:35.000000,2024-03-14 19:34:35.000000
0xfd8493f09eb6203615221378d89f53fcd92ff4f7d62cca87eece9a2fff59e86f,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xaE4750d0813B5E37A51f7629beedd72AF1f9cA35,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,770000000000000000,2024-03-14 19:35:11.000000,2024-03-14 19:35:11.000000
0x57f4e42c0707d3ae0ae39c9343dcba78ff79fa663da040eca45717a9b0b0557f,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,2024-03-15 17:27:47.000000,2024-03-15 17:27:47.000000
0x42644ceb5bf95a2c22c85ce5766942c6caeea73db07573e0048b3e340ea9e542,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xAb122ae30b3eE050F0Eb30009DEec6aCC6B06D36,0xE9e1734F3AbC217DaCF83bda5740cA6762020c69,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-17 21:29:23.000000,2024-03-17 21:29:23.000000
0x75514afcce6d681f80c5029f9d581e00841618c16d585bd04f8688e983dba61e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x517068E51009e0e5E2a25f91e04837e66414D8Ac,0x1903515C7518E6F25b683b285ab7492C9BbffC33,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-17 22:24:11.000000,2024-03-17 22:24:11.000000
0x85114b25eef88f5cb19b190f01702e62d41a4ea91960d198a27addc2c11915a3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x19f8F160F4d0077d8527324544B5c68E883Dd592,0xd7111130e2Aac93b18120aa0CDbd03239052B0CC,0x870aC11D48B15DB9a138Cf899d20F13F79Ba00BC,860000000000000000,2024-03-17 22:26:59.000000,2024-03-17 22:26:59.000000
